456		-0.660571
457		-0.671011
458		-0.680154
459		-0.687981
460		-0.694477
461		-0.69963
462		-0.70343
463		-0.70587
464		-0.706944
465		-0.706651
466		-0.704991
467		-0.701968
468		-0.697587
469		-0.691857
470		-0.684788
471		-0.676395
472		-0.666694
473		-0.655704
474		-0.643445
475		-0.629942
476		-0.61522
477		-0.599308
478		-0.582238
479		-0.564041
480		-0.544753
481		-0.524411
482		-0.503056
483		-0.480727
484		-0.457469
485		-0.433325
486		-0.408344
487		-0.382573
488		-0.356062
489		-0.328862
490		-0.301026
491		-0.272608
492		-0.243663
493		-0.214246
494		-0.184415
495		-0.154227
496		-0.123741
497		-0.093016
498		-0.0621108
499		-0.0310855
500		-6.9266e-16
501		0.0310855
502		0.0621108
503		0.093016
504		0.123741
505		0.154227
506		0.184415
507		0.214246
508		0.243663
509		0.272608
510		0.301026
511		0.328862
512		0.356062
513		0.382573
514		0.408344
515		0.433325
516		0.457469
517		0.480727
518		0.503056
519		0.524411
520		0.544753
521		0.564041
522		0.582238
523		0.599308
524		0.61522
525		0.629942
526		0.643445
527		0.655704
528		0.666694
529		0.676395
530		0.684788
531		0.691857
532		0.697587
533		0.701968
534		0.704991
535		0.706651
536		0.706944
537		0.70587
538		0.70343
539		0.69963
540		0.694477
541		0.687981
542		0.680154
543		0.671011
544		0.660571
545		0.648853
546		0.63588
547		0.621677
548		0.606271
549		0.589693
550		0.571975
551		0.55315
552		0.533256
553		0.51233
554		0.490413
555		0.467547
556		0.443778
557		0.41915
558		0.393711
559		0.367511
560		0.3406
561		0.31303
562		0.284855
563		0.256129
564		0.226907
565		0.197247
566		0.167205
567		0.136839
568		0.106209
569		0.0753741
570		0.0443929
571		0.0133258
572		-0.017767
573		-0.0488254
574		-0.0797895
575		-0.110599
576		-0.141195
577		-0.171518
578		-0.201509
579		-0.23111
580		-0.260264
581		-0.288915
582		-0.317007
583		-0.344486
584		-0.371298
585		-0.397393
586		-0.422719
587		-0.447227
588		-0.47087
589		-0.493603
590		-0.515381
591		-0.536162
592		-0.555906
593		-0.574575
594		-0.592132
595		-0.608545
596		-0.62378
597		-0.637809
598		-0.650604
599		-0.662141
600		-0.672397
601		-0.681353
602		-0.68899
603		-0.695296
604		-0.700256
605		-0.703862
606		-0.706107
607		-0.706986
608		-0.706498
609		-0.704643
610		-0.701425
611		-0.696851
612		-0.690929
613		-0.68367
614		-0.675089
615		-0.665203
616		-0.65403
617		-0.641591
618		-0.627912
619		-0.613019
620		-0.59694
621		-0.579706
622		-0.561351
623		-0.541911
624		-0.521422
625		-0.499924
626		-0.47746
627		-0.454073
628		-0.429807
629		-0.40471
630		-0.37883
631		-0.352217
632		-0.324923
633		-0.297001
634		-0.268504
635		-0.239488
636		-0.210008
637		-0.180123
638		-0.149889
639		-0.119365
640		-0.0886106
641		-0.0576846
642		-0.026647
643		0.00444218
644		0.0355227
645		0.0665346
646		0.0974177
647		0.128112
648		0.158559
649		0.1887
650		0.218475
651		0.247828
652		0.276701
653		0.305039
654		0.332788
655		0.359892
656		0.386301
657		0.411962
658		0.436827
659		0.460846
660		0.483975
661		0.506167
662		0.52738
663		0.547574
664		0.566708
665		0.584746
666		0.601653
667		0.617397
668		0.631946
669		0.645273
670		0.657352
671		0.66816
672		0.677675
673		0.68588
674		0.692758
675		0.698296
676		0.702483
677		0.705312
678		0.706777
679		0.706874
680		0.705605
681		0.702971
682		0.698977
683		0.693631
684		0.686944
685		0.678928
686		0.669599
687		0.658974
688		0.647076
689		0.633925
690		0.619549
691		0.603974
692		0.587231
693		0.569353
694		0.550373
695		0.530329
696		0.509258
697		0.487203
698		0.464206
699		0.440311
700		0.415564
701		0.390014
702		0.363709
703		0.3367
704		0.309041
705		0.280784
706		0.251983
707		0.222695
708		0.192977
709		0.162885
710		0.132479
711		0.101816
712		0.0709557
713		0.0399586
714		0.00888419
715		-0.0222074
716		-0.0532561
717		-0.0842017
718		-0.114984
719		-0.145545
720		-0.175824
721		-0.205763
722		-0.235303
723		-0.264389
724		-0.292964
725		-0.320971
726		-0.348358
727		-0.375071
728		-0.401059
729		-0.426271
730		-0.450659
731		-0.474175
732		-0.496774
733		-0.518412
734		-0.539047
735		-0.55864
736		-0.577152
737		-0.594548
738		-0.610794
739		-0.625859
740		-0.639713
741		-0.65233
742		-0.663685
743		-0.673756
744		-0.682525
745		-0.689973
746		-0.696087
747		-0.700854
748		-0.704266
749		-0.706316
750		-0.707
751		-0.706316
752		-0.704266
753		-0.700854
754		-0.696087
755		-0.689973
756		-0.682525
757		-0.673756
758		-0.663685
759		-0.65233
760		-0.639713
761		-0.625859
762		-0.610794
763		-0.594548
764		-0.577152
765		-0.55864
766		-0.539047
767		-0.518412
768		-0.496774
769		-0.474175
770		-0.450659
771		-0.426271
772		-0.401059
773		-0.375071
774		-0.348358
775		-0.320971
776		-0.292964
777		-0.264389
778		-0.235303
779		-0.205763
780		-0.175824
781		-0.145545
782		-0.114984
783		-0.0842017
784		-0.0532561
785		-0.0222074
786		0.00888419
787		0.0399586
788		0.0709557
789		0.101816
790		0.132479
791		0.162885
792		0.192977
793		0.222695
794		0.251983
795		0.280784
796		0.309041
797		0.3367
798		0.363709
799		0.390014
800		0.415564
801		0.440311
802		0.464206
803		0.487203
804		0.509258
805		0.530329
806		0.550373
807		0.569353
808		0.587231
809		0.603974
810		0.619549
811		0.633925
812		0.647076
813		0.658974
814		0.669599
815		0.678928
816		0.686944
817		0.693631
818		0.698977
819		0.702971
820		0.705605
821		0.706874
822		0.706777
823		0.705312
824		0.702483
825		0.698296
826		0.692758
827		0.68588
828		0.677675
829		0.66816
830		0.657352
831		0.645273
832		0.631946
833		0.617397
834		0.601653
835		0.584746
836		0.566708
837		0.547574
838		0.52738
839		0.506167
840		0.483975
841		0.460846
842		0.436827
843		0.411962
844		0.386301
845		0.359892
846		0.332788
847		0.305039
848		0.276701
849		0.247828
850		0.218475
851		0.1887
852		0.158559
853		0.128112
854		0.0974177
855		0.0665346
856		0.0355227
857		0.00444218
858		-0.026647
859		-0.0576846
860		-0.0886106
861		-0.119365
862		-0.149889
863		-0.180123
864		-0.210008
865		-0.239488
866		-0.268504
867		-0.297001
868		-0.324923
869		-0.352217
870		-0.37883
871		-0.40471
872		-0.429807
873		-0.454073
874		-0.47746
875		-0.499924
876		-0.521422
877		-0.541911
878		-0.561351
879		-0.579706
880		-0.59694
881		-0.613019
882		-0.627912
883		-0.641591
884		-0.65403
885		-0.665203
886		-0.675089
887		-0.68367
888		-0.690929
889		-0.696851
890		-0.701425
891		-0.704643
892		-0.706498
893		-0.706986
894		-0.706107
895		-0.703862
896		-0.700256
897		-0.695296
898		-0.68899
899		-0.681353
900		-0.672397
901		-0.662141
902		-0.650604
903		-0.637809
904		-0.62378
905		-0.608545
906		-0.592132
907		-0.574575
908		-0.555906
909		-0.536162
910		-0.515381
911		-0.493603
912		-0.47087
913		-0.447227
914		-0.422719
915		-0.397393
916		-0.371298
917		-0.344486
918		-0.317007
919		-0.288915
920		-0.260264
921		-0.23111
922		-0.201509
923		-0.171518
924		-0.141195
925		-0.110599
926		-0.0797895
927		-0.0488254
928		-0.017767
929		0.0133258
930		0.0443929
931		0.0753741
932		0.106209
933		0.136839
934		0.167205
935		0.197247
936		0.226907
937		0.256129
938		0.284855
939		0.31303
940		0.3406
941		0.367511
942		0.393711
943		0.41915
944		0.443778
945		0.467547
946		0.490413
947		0.51233
948		0.533256
949		0.55315
950		0.571975
951		0.589693
952		0.606271
953		0.621677
954		0.63588
955		0.648853
956		0.660571
957		0.671011
958		0.680154
959		0.687981
960		0.694477
961		0.69963
962		0.70343
963		0.70587
964		0.706944
965		0.706651
966		0.704991
967		0.701968
968		0.697587
969		0.691857
970		0.684788
971		0.676395
972		0.666694
973		0.655704
974		0.643445
975		0.629942
976		0.61522
977		0.599308
978		0.582238
979		0.564041
980		0.544753
981		0.524411
982		0.503056
983		0.480727
984		0.457469
985		0.433325
986		0.408344
987		0.382573
988		0.356062
989		0.328862
990		0.301026
991		0.272608
992		0.243663
993		0.214246
994		0.184415
995		0.154227
996		0.123741
997		0.093016
998		0.0621108
999		0.0310855
